"","lon","lat"
"3896",-77.1527578,39.0839973
"3897",-86.902298,32.3182314
"3898",-106.346771,56.130366
"3899",-1.829833,52.4750743
"3900",-76.6412712,39.0457549
"3901",-122.5462872,45.6536758
"3902",-122.6587185,45.5122308
"3903",-95.712891,37.09024
"3904",-90.0059483,40.6980932
"3905",-74.0059728,40.7127753
"3906",-83.1140771,40.0992294
"3907",-122.2711137,37.8043637
"3908",-116.419389,38.8026097
"3909",12.8633177,48.0673299
"3910",-73.0109393,41.6781533
"3911",-77.0909809,38.8816208
"3914",22.937506,-30.559482
"3915",-93.6254611,41.5870237
"3917",-87.0611412,41.4730948
"3918",-83.7142848,36.6072567
"3919",-95.712891,37.09024
"3920",-97.7430608,30.267153
"3921",-117.8531007,33.7879139
"3922",-104.990251,39.7392358
"3923",-95.712891,37.09024
"3924",121.774017,12.879721
"3925",-118.4396756,34.1825782
"3926",-88.0118473,41.7435073
"3927",28.0473051,-26.2041028
"3928",-76.1474244,43.0481221
"3929",-0.1277583,51.5073509
"3930",-101.851816,35.2095305
"3931",-74.0059728,40.7127753
"3932",-1.85754,53.72702
"3933",-80.2316521,25.9165137
"3934",-81.1637245,33.836081
"3935",-91.8318334,35.20105
"3936",18.232266,46.0727345
"3937",-95.935731,36.721056
"3938",31.0218404,-29.8586804
"3939",-116.419389,34.9592083
"3940",-83.2948922,36.2139814
"3941",-97.6581731,30.1668059
"3942",-2.2426305,53.4807593
"3943",-102.0832038,32.0283362
"3944",-1.890401,52.486243
"3945",-118.2436849,34.0522342
"3946",-82.0131924,39.9403453
"3947",-75.6971931,45.4215296
"3948",-0.1277583,51.5073509
"3949",-121.3153096,44.0581728
"3950",-97.776921,34.9163609
"3951",18.084319,59.3364895
"3952",-117.8103367,34.0286226
"3953",-96.7025955,40.813616
"3954",-105.7820674,39.5500507
"3955",-93.2650108,44.977753
"3956",10.451526,51.165691
"3957",-80.2213477,40.5169767
"3958",-77.0368707,38.9071923
"3959",-78.8783689,42.8864468
"3960",-83.0990328,39.8754187
"3961",-95.712891,37.09024
"3962",7.6615938,51.4332367
"3963",36.8219462,-1.2920659
"3964",-74.4056612,40.0583238
"3965",-73.567256,45.5016889
"3966",-122.2913078,37.8271784
"3969",-83.985,42.43472
"3972",-118.2436849,34.0522342
"3973",-95.712891,37.09024
"3974",-90.7867798,35.224533
